session_id_a,platform_a,session_id_b,platform_b,global_uid,expected_method,match_features
A_sess_00323_39386555,A,B_sess_00324_3da7e7b1,B,global_b055775f266541e1,deterministic,"{""ip_range"": ""10.194.161.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": ""d0cecee2c71e2d966db87c7c92095b694320600eeeb13fe21c8bf2e86bf456e6""}"
A_sess_00325_5e54a0f5,A,B_sess_00326_a62f85a4,B,global_26c3ebded76944b3,deterministic,"{""ip_range"": ""10.125.162.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": ""733906be00b1747385c4540da3f8e38866705f50abff480cdb811d6e0764c0aa""}"
A_sess_00327_2a3f9721,A,B_sess_00328_5c57a7ae,B,global_150091db287c47fc,deterministic,"{""ip_range"": ""10.30.163.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": ""e73c1b6bbd1e3b90938f2a74ca55711b48cb92d85b1e3079458fe90ba9835443""}"
A_sess_00329_02525771,A,B_sess_00330_fb32839a,B,global_da477568cc7d4516,deterministic,"{""ip_range"": ""10.77.164.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": ""5203fc4a7867da898a4d10c593487832a9f1b7b17f900de2c50c6f7c280ad7e7""}"
A_sess_00331_9544c921,A,B_sess_00332_96a24a2f,B,global_67423b815afb4d5b,deterministic,"{""ip_range"": ""10.211.165.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": ""e26bdb2527686ea3295234782ae0dc5247c48d5535dc8da02f5d4e7d51de590e""}"
A_sess_00333_57c79bc0,A,B_sess_00334_226cc893,B,global_53fbcba6d5244d5c,deterministic,"{""ip_range"": ""10.231.166.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": ""590748676ab1ea4dcbdf3c1b54682677b8e128b0cfe379d18fb12653fe68681c""}"
A_sess_00335_932aba13,A,B_sess_00336_dac39b56,B,global_4ab773bcc7b148ad,deterministic,"{""ip_range"": ""10.226.167.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Munich"", ""location_country"": ""DE"", ""hashed_email"": ""ff78e2b32bcf40d07d2873158113eb5d125010af1d022f4092690bf30f124149""}"
A_sess_00337_d9156a2c,A,B_sess_00338_65d4e83c,B,global_3ef6593d0a384b67,deterministic,"{""ip_range"": ""10.238.168.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Sao Paulo"", ""location_country"": ""BR"", ""hashed_email"": ""d8ae2394894f2c44865490e747e82f3a8397a6aab2fa0312af416d72cc7bcad3""}"
A_sess_00339_dc30e534,A,B_sess_00340_d90e0354,B,global_cf97e3716e8a463c,deterministic,"{""ip_range"": ""10.29.169.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Osaka"", ""location_country"": ""JP"", ""hashed_email"": ""374e88601e71b4ceeb9bce7c621bc429e6a25beea33af2b5ce4488df5ba28995""}"
A_sess_00341_d14f8ca1,A,B_sess_00342_41c67581,B,global_9de3a6608a9f499b,deterministic,"{""ip_range"": ""10.4.170.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": ""78ab9b9a57fc11ad4edf737d5747effc134fa38810061044b4d5af87794a58d8""}"
A_sess_00343_40f8396c,A,B_sess_00344_cad14610,B,global_89d6e68ca217405f,deterministic,"{""ip_range"": ""10.143.171.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": ""6e858f1bcd4d97ce581549666d1151b2704aaa3183acd724b20e45dca994af19""}"
A_sess_00345_62f07d36,A,B_sess_00346_accda9df,B,global_f9fd2b66579840a0,deterministic,"{""ip_range"": ""10.49.172.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": ""acc7fd298e3d1db9e36a85b2b725f5e16a39d6348f54df864fca07b1ee518867""}"
A_sess_00347_2aa531bf,A,B_sess_00348_17adcd65,B,global_0cdd27283da84319,deterministic,"{""ip_range"": ""10.135.173.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": ""05722d5fe89393250e70cda1cfd81cdcebd1c13337d261af688e7829e9b8caa0""}"
A_sess_00349_7ff351f6,A,B_sess_00350_45f782d0,B,global_17ec8fbbf7e44a3a,deterministic,"{""ip_range"": ""10.205.174.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": ""5afc80c1fea72b76d84b77baeb663a7b8bf4a944f97bbc9547a6829e3a9c6026""}"
A_sess_00351_3cb60929,A,B_sess_00352_0170dbc7,B,global_27f4af391b8e41f7,deterministic,"{""ip_range"": ""10.252.175.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": ""f674f589e5e12a290be08c80ca25c04b642a6134be5c5f610394c8171db19085""}"
A_sess_00353_faf7ea14,A,B_sess_00354_6032db96,B,global_1d4ebb5736094223,deterministic,"{""ip_range"": ""10.4.176.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Toronto"", ""location_country"": ""CA"", ""hashed_email"": ""216b58f2e38637c1098ad4499c36cb971b7e6375567ac21ac27f1ea083a1bb23""}"
A_sess_00355_0cb65ea7,A,B_sess_00356_cfbd79fa,B,global_c5e7732f0aa249fe,deterministic,"{""ip_range"": ""10.150.177.0/24"", ""device_type"": ""desktop"", ""location_city"": ""New York"", ""location_country"": ""US"", ""hashed_email"": ""e2fbb29a54a97142b8ad1303b84cdabe4d6cd794f15b420cbecfc36946c56cba""}"
A_sess_00357_8b4f97d6,A,B_sess_00358_3595a2a1,B,global_e2d0167d1a18442f,deterministic,"{""ip_range"": ""10.186.178.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": ""bd99a625e254138722690e1e4ae4909558c5d38e496735e444f85fd6a0f1014d""}"
A_sess_00359_156051eb,A,B_sess_00360_418d7bdd,B,global_7acb83b7b009483f,deterministic,"{""ip_range"": ""10.198.179.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": ""c793e43cd3d8b65e8bc0c2c8c546f08edd6e4a298c6be70dfceb9dc417f4fcef""}"
A_sess_00361_72db265b,A,B_sess_00362_78085c7e,B,global_75fd241dc9a3449a,deterministic,"{""ip_range"": ""10.69.180.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": ""5d6fb919a8b9e89d61d51af63be35e17fda6a17ca24e974803a716fd97fa8673""}"
A_sess_00363_a96e5edb,A,B_sess_00364_7b078ad9,B,global_bfcb1880f0f44c5e,deterministic,"{""ip_range"": ""10.108.181.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Mexico City"", ""location_country"": ""MX"", ""hashed_email"": ""c0d1412bbaf407fa5edb7291e0794e2205eb6c137ebf27aceaaf5d9191003d63""}"
A_sess_00365_858bc71a,A,B_sess_00366_8d818c10,B,global_6d805ff2589e4922,deterministic,"{""ip_range"": ""10.62.182.0/24"", ""device_type"": ""mobile"", ""location_city"": ""New York"", ""location_country"": ""US"", ""hashed_email"": ""d3475145fe62a7521ed246f32e4ed53d49b7a0bdc3bb752d9ee5a67311b477d0""}"
A_sess_00367_9a880b52,A,B_sess_00368_b402748e,B,global_cae10398fbc9451c,deterministic,"{""ip_range"": ""10.109.183.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": ""31d66c0ef5fe5b5f4f48b159d7b3aab8fad845aa6968db6fcfa791bc3d8d8382""}"
A_sess_00369_94050a5a,A,B_sess_00370_c331a791,B,global_fea9cf2d56814c0f,deterministic,"{""ip_range"": ""10.155.184.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": ""f75c4e8011ec3f2a9d717e18e6b4df17ea469bb30f262bd92fe6447a39b08bf1""}"
A_sess_00371_6a6d0102,A,B_sess_00372_9b03ca9f,B,global_5f1779c9a2844c22,deterministic,"{""ip_range"": ""10.145.185.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": ""38d9c664f717c5210ae0e0294363b96ca226cc4110d395712d165f3174ce6157""}"
A_sess_00373_25ba79a1,A,B_sess_00374_1ac1c62f,B,global_5e900d35b42d4687,deterministic,"{""ip_range"": ""10.246.186.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": ""44dded41c6bc15f086e7edb5c5b4cba61b81efaace4c1f41da9e43ea91e94e30""}"
A_sess_00375_d063b6e6,A,B_sess_00376_b3aa9b6d,B,global_cc99bd235c244002,deterministic,"{""ip_range"": ""10.52.187.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": ""bd257ec89219de46b795c10cea8501a8544696d4e550987ee5ed99404b738dbd""}"
A_sess_00377_1b4519b4,A,B_sess_00378_9206cf84,B,global_24201bf5e63143aa,deterministic,"{""ip_range"": ""10.216.188.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Toronto"", ""location_country"": ""CA"", ""hashed_email"": ""d646dcd0e8f7c8ce44c70f5a09648320adb0c70f7677ca95b8d2a3232a69215a""}"
A_sess_00379_de70d5a1,A,B_sess_00380_8b5647e6,B,global_b0f27ee65fe049bc,deterministic,"{""ip_range"": ""10.138.189.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Sao Paulo"", ""location_country"": ""BR"", ""hashed_email"": ""d05ddc67c07df542f31f8ac0d7b70b379825749dd17450a56d7eeac1691ed876""}"
A_sess_00381_a7c3d851,A,B_sess_00382_2e152cdd,B,global_747a33173c7f40d2,deterministic,"{""ip_range"": ""10.207.190.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": ""ed12dbf0d2f5d2b4e808e1e05d6473490a86dc71e25bb6e37bee0b091ce4961d""}"
A_sess_00383_90e7ba1e,A,B_sess_00384_bd959af9,B,global_dccb169749f340bb,deterministic,"{""ip_range"": ""10.236.191.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Los Angeles"", ""location_country"": ""US"", ""hashed_email"": ""aa4e93cd6d5725b258d994744967587e968c28f9dc1a5fa75e861c28e660cc4f""}"
A_sess_00385_9d61917c,A,B_sess_00386_b3e1ec81,B,global_349b14266e524bd9,deterministic,"{""ip_range"": ""10.27.192.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": ""10cdc0e664eb8bb86277f7216ca5ff427b65161d47a96c73886456f35b641b4b""}"
A_sess_00387_bd69e1eb,A,B_sess_00388_0bc14087,B,global_d6fa58537702443c,deterministic,"{""ip_range"": ""10.16.193.0/16"", ""device_type"": ""mobile"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": ""966bd6015f5a028afc1bee38112e6f7d266d7d5edf4ae03e9db1f05f15b61894""}"
A_sess_00389_2ed781a3,A,B_sess_00390_d06c2b74,B,global_95437ec3a1764387,deterministic,"{""ip_range"": ""10.75.194.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": ""f9f5ec1a9461a9eb32b6c031cabc7ac75ff85e620ade8e7324380f4411a8bc85""}"
A_sess_00391_8949e690,A,B_sess_00392_3cf29d6d,B,global_80f033b237e64d68,deterministic,"{""ip_range"": ""10.196.195.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Munich"", ""location_country"": ""DE"", ""hashed_email"": ""ecad2d7277cb72dd6c9490ce6d1115ba4162fd8f5e4fdd53de78a664442ec414""}"
A_sess_00393_301c7a2d,A,B_sess_00394_3fd459e8,B,global_61294dab4122452d,deterministic,"{""ip_range"": ""10.147.196.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": ""11ba13b431185a6c836c1f4a1838c42846994ac5bbdbb787e674d3e1921e5a5c""}"
A_sess_00395_440d9953,A,B_sess_00396_b08a05c5,B,global_41c3ce8b85494b25,deterministic,"{""ip_range"": ""10.3.197.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Seoul"", ""location_country"": ""KR"", ""hashed_email"": ""e5d4489417aaaae83811175dbf491fc7a3d493d82021e6a3739292675ea77597""}"
A_sess_00397_7cba78bf,A,B_sess_00398_6eded7e0,B,global_8e3b1298a3c44929,deterministic,"{""ip_range"": ""10.196.198.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": ""2cd7746e7913f82eb00feb62141cd64ae0b23cf045f301a538cbaba54d6e1d8f""}"
A_sess_00399_14f49cb1,A,B_sess_00400_e9e40556,B,global_21dd9e4475074a7e,deterministic,"{""ip_range"": ""10.123.199.0/24"", ""device_type"": ""mobile"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": ""1fe98fe0f77596bf974d4e508e1d4e23bcfee370c02a54574ec399408c1a764c""}"
A_sess_00401_6d28d1a1,A,B_sess_00402_65ff8ea9,B,global_e9d13ee2dfdc446c,probabilistic,"{""ip_range"": ""10.89.200.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00403_46b7791b,A,B_sess_00404_baa73dab,B,global_eb18787194c34818,probabilistic,"{""ip_range"": ""10.36.201.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Munich"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00405_36c1627b,A,B_sess_00406_9292e12a,B,global_1a26023799d641d6,probabilistic,"{""ip_range"": ""10.14.202.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00407_d399d636,A,B_sess_00408_6085cce1,B,global_c16ba663630f40d4,probabilistic,"{""ip_range"": ""10.252.203.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": null}"
A_sess_00409_f30a30cf,A,B_sess_00410_1368c7b0,B,global_f118c5d80cd04c1a,probabilistic,"{""ip_range"": ""10.165.204.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00411_6816d245,A,B_sess_00412_adbf18b1,B,global_9fbf4c7ae0234484,probabilistic,"{""ip_range"": ""10.78.205.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00413_48dfce34,A,B_sess_00414_50b7d479,B,global_f1f07a5c532248d6,probabilistic,"{""ip_range"": ""10.239.206.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00415_32212638,A,B_sess_00416_c4fa50f2,B,global_f589a59d8ff74119,probabilistic,"{""ip_range"": ""10.129.207.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00417_39514c49,A,B_sess_00418_2ed61a84,B,global_9c75d8ec239a4af4,probabilistic,"{""ip_range"": ""10.116.208.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00419_bb342fda,A,B_sess_00420_6a0644fa,B,global_fc9b1733e8fb4674,probabilistic,"{""ip_range"": ""10.25.209.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00421_c770110c,A,B_sess_00422_55ed0575,B,global_fba02a2d0f174566,probabilistic,"{""ip_range"": ""10.95.210.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00423_a3cff85a,A,B_sess_00424_05136227,B,global_c7f76d02ec6b42bd,probabilistic,"{""ip_range"": ""10.63.211.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Sao Paulo"", ""location_country"": ""BR"", ""hashed_email"": null}"
A_sess_00425_8ea4be0f,A,B_sess_00426_5ef355d0,B,global_81f6fa650b0a49c4,probabilistic,"{""ip_range"": ""10.97.212.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00427_b62dceb9,A,B_sess_00428_75e21813,B,global_9d945b26ef4b4617,probabilistic,"{""ip_range"": ""10.181.213.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Sao Paulo"", ""location_country"": ""BR"", ""hashed_email"": null}"
A_sess_00429_8e9ba26e,A,B_sess_00430_2263ea95,B,global_7550d32f55ad4417,probabilistic,"{""ip_range"": ""10.75.214.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00431_4b516671,A,B_sess_00432_ca41bee2,B,global_c27e79c809fe498c,probabilistic,"{""ip_range"": ""10.62.215.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Los Angeles"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00433_85407926,A,B_sess_00434_153f46ba,B,global_cc34abea061d42ed,probabilistic,"{""ip_range"": ""10.124.216.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00435_563d359a,A,B_sess_00436_7b88a250,B,global_3926b087208f4a6f,probabilistic,"{""ip_range"": ""10.109.217.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00437_681cf1e6,A,B_sess_00438_1e2394d1,B,global_8b191a294a8b48db,probabilistic,"{""ip_range"": ""10.117.218.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00439_98a0077a,A,B_sess_00440_dddd17e8,B,global_2c9b5a06616d4a02,probabilistic,"{""ip_range"": ""10.251.219.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00441_de5f70d5,A,B_sess_00442_a9cdd94d,B,global_c2cfff3cc66d4c20,probabilistic,"{""ip_range"": ""10.37.220.0/16"", ""device_type"": ""tablet"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00443_56102859,A,B_sess_00444_608caac5,B,global_f92f006fd2bb4bb2,probabilistic,"{""ip_range"": ""10.123.221.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Mexico City"", ""location_country"": ""MX"", ""hashed_email"": null}"
A_sess_00445_9bd30cc4,A,B_sess_00446_a801c5e8,B,global_fab56f13046a4239,probabilistic,"{""ip_range"": ""10.240.222.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Mexico City"", ""location_country"": ""MX"", ""hashed_email"": null}"
A_sess_00447_f23f5809,A,B_sess_00448_77702fbf,B,global_f760fd9659df470a,probabilistic,"{""ip_range"": ""10.35.223.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00449_dc36af34,A,B_sess_00450_76fe01f6,B,global_a2517713d1fd4ade,probabilistic,"{""ip_range"": ""10.123.224.0/24"", ""device_type"": ""tablet"", ""location_city"": ""New York"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00451_f695e07f,A,B_sess_00452_51b6faf9,B,global_95584bb4bb424183,probabilistic,"{""ip_range"": ""10.180.225.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00453_a663ea17,A,B_sess_00454_0a355ee9,B,global_1d61f9d694d74af3,probabilistic,"{""ip_range"": ""10.11.226.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": null}"
A_sess_00455_f4559b6b,A,B_sess_00456_ced44adb,B,global_7c8145f2043847b6,probabilistic,"{""ip_range"": ""10.156.227.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Toronto"", ""location_country"": ""CA"", ""hashed_email"": null}"
A_sess_00457_b7b7fc5a,A,B_sess_00458_216f6898,B,global_0615556a588e4281,probabilistic,"{""ip_range"": ""10.253.228.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00459_8880fd0b,A,B_sess_00460_01d3c86c,B,global_7be5d54f005b4ffa,probabilistic,"{""ip_range"": ""10.40.229.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00461_9e3136e6,A,B_sess_00462_2bc9f19a,B,global_068e12c9caab4667,probabilistic,"{""ip_range"": ""10.64.230.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Los Angeles"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00463_f9aff28d,A,B_sess_00464_ec33d8a6,B,global_3e4e91d119e6414c,probabilistic,"{""ip_range"": ""10.234.231.0/16"", ""device_type"": ""desktop"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00465_18b0473f,A,B_sess_00466_595ab76a,B,global_3b3d3b683cb245fc,probabilistic,"{""ip_range"": ""10.239.232.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Sao Paulo"", ""location_country"": ""BR"", ""hashed_email"": null}"
A_sess_00467_b2cd2df1,A,B_sess_00468_e9771673,B,global_351064c2f55c4bb9,probabilistic,"{""ip_range"": ""10.178.233.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00469_b6d8090f,A,B_sess_00470_23cdc45f,B,global_6b2482b6c6444ad8,probabilistic,"{""ip_range"": ""10.54.234.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00471_f59c66e7,A,B_sess_00472_96cecb94,B,global_cede3d7456d24697,probabilistic,"{""ip_range"": ""10.192.235.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Sao Paulo"", ""location_country"": ""BR"", ""hashed_email"": null}"
A_sess_00473_95b732ab,A,B_sess_00474_7e20aabe,B,global_b9897f07cb744aa8,probabilistic,"{""ip_range"": ""10.123.236.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00475_5b7aac32,A,B_sess_00476_7c4efda1,B,global_f89c765611d44b90,probabilistic,"{""ip_range"": ""10.186.237.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Osaka"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00477_2c556d90,A,B_sess_00478_cfb09427,B,global_ae761cd346c4452f,probabilistic,"{""ip_range"": ""10.87.238.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00479_6a77d79f,A,B_sess_00480_eb542d48,B,global_3b34d7aa27934bad,probabilistic,"{""ip_range"": ""10.190.239.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Los Angeles"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00481_624e2dac,A,B_sess_00482_2b9cb58e,B,global_e04da7e10dba4def,probabilistic,"{""ip_range"": ""10.103.240.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00483_8667698d,A,B_sess_00484_0171454f,B,global_299e650689114b28,probabilistic,"{""ip_range"": ""10.213.241.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00485_1b56eff2,A,B_sess_00486_e76eb213,B,global_284895d2d42a409f,probabilistic,"{""ip_range"": ""10.154.242.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00487_ad22bec9,A,B_sess_00488_ba71c366,B,global_3d9b48889e514e59,probabilistic,"{""ip_range"": ""10.23.243.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00489_fbd7746a,A,B_sess_00490_ae2002ef,B,global_91d00baf5fae4f04,probabilistic,"{""ip_range"": ""10.7.244.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Los Angeles"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00491_d1d59ca9,A,B_sess_00492_5dcadff7,B,global_a34f336ec137412b,probabilistic,"{""ip_range"": ""10.62.245.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00493_c76874cd,A,B_sess_00494_de2afd2f,B,global_af0b08114c6248ef,probabilistic,"{""ip_range"": ""10.158.246.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00495_acadb127,A,B_sess_00496_7c77f9ed,B,global_7cfb724e1ed74738,probabilistic,"{""ip_range"": ""10.209.247.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": null}"
A_sess_00497_b46662f8,A,B_sess_00498_41207be7,B,global_58df06ef8aff4d0f,probabilistic,"{""ip_range"": ""10.82.248.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00499_cd74d351,A,B_sess_00500_2473b73e,B,global_9015c7e840b94aee,probabilistic,"{""ip_range"": ""10.216.249.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00501_32cbd69b,A,B_sess_00502_bd645daa,B,global_a43f487b819e438e,probabilistic,"{""ip_range"": ""10.70.250.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": null}"
A_sess_00503_158a9455,A,B_sess_00504_d253aa74,B,global_06fc9b19ec5e4c58,probabilistic,"{""ip_range"": ""10.18.251.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Toronto"", ""location_country"": ""CA"", ""hashed_email"": null}"
A_sess_00505_c9b2dfb5,A,B_sess_00506_397f2ecd,B,global_f83cf1799b3a4d20,probabilistic,"{""ip_range"": ""10.230.252.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00507_828296a8,A,B_sess_00508_547f29b1,B,global_23dd3d556224460f,probabilistic,"{""ip_range"": ""10.175.253.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00509_5c81f628,A,B_sess_00510_687e3487,B,global_2cba64ac755341dc,probabilistic,"{""ip_range"": ""10.229.254.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
